450,Cat Bench Curved,Benches_and_Tables,"18""","65""",,,,"H18"" W65"" D20""",450.png,215.jpg,Giannini,
2007,Balustra Continua (Full Round),Planters_and_Urns,"34""","12""",,,,"34"" h x 12"" w",2007.png,659.jpg,Giannini,
2008,Balustra Continua,Planters_and_Urns,"34""","12""",,,,"34"" h x 12"" w",2008.png,659.jpg,Giannini,
2008,Balustra Continua,Planters_and_Urns,"34""","12""",,,,"34"" h x 12"" w",2008.png,659.jpg,Giannini,
295,Capri Cherub,Planters_and_Urns,,"11""","18""",,,"18"" b x 11"" w",295.png,659.jpg,Giannini,
806,Villa Manzi Cherub,Planters_and_Urns,"41""","21""",,,,"41"" h x 21"" w",806.png,659.jpg,Giannini,
814,Bacchanalia Urn Left,Planters_and_Urns,"35""","24""",,,,"35"" h x 24"" w",814.png,662.jpg,Giannini,
812,Cherub Planter,Planters_and_Urns,"36""",,,,,"36"" h",812.png,662.jpg,Giannini,
813,Cherub Planter,Planters_and_Urns,"36""",,,,,"36"" h",813.png,662.jpg,Giannini,
815,Bacchanalia Urn Right,Planters_and_Urns,"35""","24""",,,,"35"" h x 24"" w",815.png,662.jpg,Giannini,
2017,Etruscan Tree Planter,Planters_and_Urns,"22""","22""",,,,"22"" h x 22"" w",2017.png,662.jpg,Giannini,
413,English Cherub Gazing Globe Holder,Planters_and_Urns,"40""","19""",,,,"40"" h x 19"" w",413.png,662.jpg,Giannini,
2016,Etruscan Tree Planter,Planters_and_Urns,"27""","27""",,,,"27"" h x 27"" w",2016.png,662.jpg,Giannini,
260,Acanthus Urn,Planters_and_Urns,"21""","18""",,,,"21"" h x 18"" w",260.png,663.jpg,Giannini,
261,Roma Urn,Planters_and_Urns,"24""","19""",,,,"24"" h x 19"" w",261.png,663.jpg,Giannini,
262,Rolled Rim Pot,Planters_and_Urns,"15""","18""",,,,"15"" h x 18"" w",262.png,663.jpg,Giannini,
263,Rolled Rim Wall Pot,Planters_and_Urns,"15""","18""",,,,"15"" h x 18"" w",263.png,663.jpg,Giannini,
264,Frutta Wall Pot,Planters_and_Urns,"20""","22""",,,,"20"" h x 22"" w",264.png,663.jpg,Giannini,
265,Fluted Corner Pot,Planters_and_Urns,"15""","24""",,,,"15"" h x 24"" w",265.png,663.jpg,Giannini,
257,Lion Head Planter Box,Planters_and_Urns,"9""","14""",,,,"9"" h x 14"" w x 39"" l",257.png,663.jpg,Giannini,
256,Aptos Antique Pot,Planters_and_Urns,"14""","17""",,,,"14"" h x 17"" w",256.png,663.jpg,Giannini,
259,Deruta Lemon Planter Sm,Planters_and_Urns,"7""","17""",,,,"7"" h x 17"" w",259.png,663.jpg,Giannini,
2043,Oliva Tree Pot Lg,Planters_and_Urns,"33""","37""",,,,"33"" h x 37"" w",2043.png,664.jpg,Giannini,
2044,Oliva Tree Pot Md,Planters_and_Urns,"29""","32""",,,,"29"" h x 32"" w",2044.png,664.jpg,Giannini,
2045,Oliva Tree Pot Sm,Planters_and_Urns,"22""","25""",,,,"22"" h x 25"" w",2045.png,664.jpg,Giannini,
2046,Olympia Graces Urn,Planters_and_Urns,,"32""","30""",,,"30"" h x 32"" w",2046.png,665.jpg,Giannini,
2047,Vineyard Urn,Planters_and_Urns,,"41""","29""",,,"29"" h x 41"" w",2047.png,665.jpg,Giannini,
2051,Deruta Lemon Tree Pot Xl,Planters_and_Urns,,"27""","27""",,,"27"" h x 27"" w",2051.png,665.jpg,Giannini,
2048,Florentine Sqr Lg,Planters_and_Urns,,"23""","17""",,,"17"" h x 23"" w",2048.png,665.jpg,Giannini,
2049,Florentine Sqr Md,Planters_and_Urns,,"18""","15""",,,"15"" h x 18"" w",2049.png,665.jpg,Giannini,
2052,Deruta Lemon Tree Pot Lg,Planters_and_Urns,,"22""","22""",,,"22"" h x 22"" w",2052.png,665.jpg,Giannini,
2050,Florentine Sqr Sm,Planters_and_Urns,,"14""","13""",,,"13"" h x 14"" w",2050.png,665.jpg,Giannini,
2053,Rosa Urn or Table Base,Planters_and_Urns,,"24""","31""",,,"31"" h x 24"" w",2053.png,666.jpg,Giannini,
2054,Impero Urn with Lid,Planters_and_Urns,,"27""","42""",,,"42"" h x 27"" w",2054.png,666.jpg,Giannini,
2055,Lilium Urn,Planters_and_Urns,,"27""","29""",,,"29"" h x 27"" w",2055.png,666.jpg,Giannini,
2056,Fronda Urn,Planters_and_Urns,,"24""","13""",,,"13"" h x 24"" w",2056.png,666.jpg,Giannini,
2057,Girlanda Pot,Planters_and_Urns,,"23""","18""",,,"18"" h x 23"" w",2057.png,666.jpg,Giannini,
2058,Cupid Urn or Table Base,Planters_and_Urns,,"21""","17""",,,"17"" h x 21"" w",2058.png,666.jpg,Giannini,
2059,Fluted Urn,Planters_and_Urns,,"21""","19""",,,"19"" h x 21"" w",2059.png,666.jpg,Giannini,
2060,Gothic Sqr Urn,Planters_and_Urns,,"16""","20""",,,"20"" h x 16"" w",2060.png,666.jpg,Giannini,
2061,Tassel Pot Lg,Planters_and_Urns,,"19""","16""",,,"16"" h x 19"" w",2061.png,666.jpg,Giannini,
2062,Tassel Pot Sm,Planters_and_Urns,,"15""","12""",,,"12"" h x 15"" w",2062.png,666.jpg,Giannini,
2063,English Sqr Pot,Planters_and_Urns,,"7""","9""",,,"9"" h x 7"" w",2063.png,666.jpg,Giannini,
2064,Daisy Weave Pot,Planters_and_Urns,"17""","26""",,,,"17"" h x 26"" w",2064.png,667.jpg,Giannini,
2066,Basketweave Lg,Planters_and_Urns,"16""","23""",,,,"16"" h x 23"" w",2066.png,667.jpg,Giannini,
2067,Basketweave Md,Planters_and_Urns,"12""","18""",,,,"12"" h x 18"" w",2067.png,667.jpg,Giannini,
2068,Basketweave Sm,Planters_and_Urns,"9""","14""",,,,"9"" h x 14"" w",2068.png,667.jpg,Giannini,
2065,Diagonal Weave Pot,Planters_and_Urns,"19""","25""",,,,"19"" h x 25"" w",2065.png,667.jpg,Giannini,
2069,Sqr Flower Box,Planters_and_Urns,"11""","24""",,,,"11"" h x 24"" w",2069.png,667.jpg,Giannini,
2070,Rnd Flower Box,Planters_and_Urns,"11""","25""",,,,"11"" h x 25"" w",2070.png,667.jpg,Giannini,
2071,Positano Angel Pot,Planters_and_Urns,"11""","16""",,,,"11"" h x 16"" w",2071.png,667.jpg,Giannini,
2072,Round Trough,Planters_and_Urns,"10""","23""",,,,"10"" h x 23"" w",2072.png,667.jpg,Giannini,
2073,Short Trough,Planters_and_Urns,"10""",,,,,"10"" h x 20"" l",2073.png,667.jpg,Giannini,
2074,Long Trough,Planters_and_Urns,"10""",,,,,"10"" h x 32"" l",2074.png,667.jpg,Giannini,
2075,Villa Doria Urn,Planters_and_Urns,"24""","24""",,,,"24"" h x 24"" w x 14"" sq base",2075.png,668.jpg,Giannini,
2076,Regina Urn,Planters_and_Urns,"22""","24""",,,,"22"" h x 24"" w x 11"" sq base",2076.png,668.jpg,Giannini,
2077,Tulipano Urn,Planters_and_Urns,"28""","23""",,,,"28"" h x 23"" w x 11"" sq base",2077.png,668.jpg,Giannini,
2078,Vineyard Urn sm.,Planters_and_Urns,"21""","28""",,,,"21"" h x 28"" w x 13"" base",2078.png,668.jpg,Giannini,
2079,Villa Elsa Urn with lid,Planters_and_Urns,"38""","23""",,,,"38"" h x 23"" w x 14"" base",2079.png,668.jpg,Giannini,
2080,Villa Elsa Urn,Planters_and_Urns,"26""","23""",,,,"26"" h x 23"" w x 14"" sq base",2080.png,668.jpg,Giannini,
2081,Doric Urn,Planters_and_Urns,"15""","15""",,,,"15"" h x 15"" w",2081.png,668.jpg,Giannini,
2082,Round Roses Pot,Planters_and_Urns,,"22""","18""",,,"18"" b x 22"" w",2082.png,669.jpg,Giannini,
2083,Oval Roses Pot,Planters_and_Urns,,"19""",,,,"18"" h x 27"" l x 19"" w",2083.png,669.jpg,Giannini,
2097,Roses Pot,Planters_and_Urns,,"23""",,,,"17"" h x 23"" w",2097.png,669.jpg,Giannini,
2084,Farnese Trough,Planters_and_Urns,,"18""",,,,"14"" h x 43"" l x 18"" w",2084.png,669.jpg,Giannini,
2085,Murano Planter Box,Planters_and_Urns,,,,,,"14"" h x 45"" l back x 31"" l front",2085.png,669.jpg,Giannini,
2096,Lido Pot,Planters_and_Urns,,"19""",,,,"16"" h x 19"" w",2096.png,669.jpg,Giannini,
2086,Acanto Box Lg,Planters_and_Urns,,"14""","12""",,,"12"" b x 40"" l x 14"" w",2086.png,670.jpg,Giannini,
2087,Acanto Box Md,Planters_and_Urns,,"14""","12""",,,"12"" b x 28"" l x 14"" w",2087.png,670.jpg,Giannini,
2088,Basketweave Box Lg,Planters_and_Urns,,"16""","12""",,,"12"" b x 36"" l x 16"" w",2088.png,670.jpg,Giannini,
2089,Basketweave Box Md,Planters_and_Urns,,"15""","11""",,,"11"" b x 28"" l x 15"" w",2089.png,670.jpg,Giannini,
2090,Flower Box Lg,Planters_and_Urns,,"16""","12""",,,"12"" b x 36"" l x 16"" w",2090.png,670.jpg,Giannini,
2091,Flower Box Md,Planters_and_Urns,,"16""","12""",,,"12"" b x 27"" l x 16"" w",2091.png,670.jpg,Giannini,
2098,Oval Grape Pot,Planters_and_Urns,,"22""","8""",,,"8"" b x 22"" w",2098.png,670.jpg,Giannini,
2095,Venetian Urn,Planters_and_Urns,"28""","23""",,,,"28"" h x 23"" w x 13"" sq base",2095.png,671.jpg,Giannini,
2094,Estate Urn,Planters_and_Urns,"26""","26""",,,,"26"" h x 26"" w x 13"" sq base",2094.png,671.jpg,Giannini,
2092,Rolled Rim Square Pot,Planters_and_Urns,"24""","24""",,,,"24"" h x 24"" w",2092.png,671.jpg,Giannini,
2093,Commercial Tree Planter,Planters_and_Urns,"31""","38""",,,,"31"" h x 38"" w",2093.png,671.jpg,Giannini,
871,Garden Ball,Planters_and_Urns,,,,"10""",,"10"" diam",871.png,671.jpg,Giannini,
2099,Palazzo Urn,Planters_and_Urns,"38""","30""",,,,"38"" h x 30"" w x 16"" square base",2099.png,672.jpg,Giannini,
3105,Palazzo Pedestal,Planters_and_Urns,"29""","23""",,,,"29"" h x 23"" w",3105.png,672.jpg,Giannini,
2100,Tauro Urn,Planters_and_Urns,"41""","29""",,,,"41"" h x 29"" w x 17"" square base",2100.png,673.jpg,Giannini,
3107,Delphi Column,Planters_and_Urns,"39""","8""",,,,"39"" h x 8"" w",3107.png,673.jpg,Giannini,
3108,Athos Column,Planters_and_Urns,"39""","8""",,,,"39"" h x 8"" w",3108.png,673.jpg,Giannini,
3106,Merano Pedestal,Planters_and_Urns,"36""","18""",,,,"36"" h x 18"" w x 18"" square base",3106.png,673.jpg,Giannini,
1318,Giannini Octavius Easy Pond,Ponds_and_Coping,"14""","61""",,,,"82"" O.D. x 61"" I.D. x 14""H",1318.png,1170.jpg,Giannini,
1101,Large Pond,Ponds_and_Coping,"8""","61""",,,,"61""w x 8""h",1101.png,1172.jpg,Giannini,
1102,Medium Pond,Ponds_and_Coping,"8""","48""",,,,"48""w x 8""h",1102.png,1172.jpg,Giannini,
1103,Small Pond,Ponds_and_Coping,"8""","37""",,,,"37""w x 8""h",1103.png,1172.jpg,Giannini,
1106,Medium/Large Pond,Ponds_and_Coping,"8""","54""",,,,"54""w x 8""h",1106.png,1172.jpg,Giannini,
1107,Quadrifoil Pond,Ponds_and_Coping,"10""","58""",,,,"58""w x 10""h x 3""thick border",1107.png,1172.jpg,Giannini,
1300,Provence Pond Medium,Ponds_and_Coping,"12""","66""",,,,"66""w x 12""h",1300.png,1172.jpg,Giannini,
1301,Provence Pond Large,Ponds_and_Coping,"13""","70""",,,,"70""w x 13""h",1301.png,1172.jpg,Giannini,
1305,Provence Pond Small,Ponds_and_Coping,"10""","58""",,,,"58""w x 10""h",1305.png,1172.jpg,Giannini,
1307,Provence Pond,Ponds_and_Coping,"12""","51""",,,,"51""w x 12""h",1307.png,1172.jpg,Giannini,
1306,Monaco Pond,Ponds_and_Coping,"12""","59""",,,,"59""w x 12""h",1306.png,1172.jpg,Giannini,
1680-PND,Calanthia Two Tier Fountain with Lotus Finial for Pond,Ponds_and_Coping,"85""","48""",,,,"85""H x 48""W",1680-PND.png,1173.jpg,Giannini,
1313,Viginti Pond Coping with Step,Ponds_and_Coping,"20""","126""",,,,"20""H x 126""W (O.D.)",1313.png,1173.jpg,Giannini,
1108,Romana Coping,Ponds_and_Coping,"16""","8""",,,,"16"" h x 8"" w x 48"" l each section",1108.png,1174.jpg,Giannini,
1109,Tuscania Coping,Ponds_and_Coping,"17""","8""",,,,"17"" h x 8"" w 48"" l each section",1109.png,1174.jpg,Giannini,
1110,Classico Coping,Ponds_and_Coping,,"8""","14""",,,"14"" b x 8"" w x 45"" l each section",1110.png,1175.jpg,Giannini,
1111,Venice Coping,Ponds_and_Coping,,"8""","14""",,,"14"" b x 8"" w x 45"" l each section",1111.png,1175.jpg,Giannini,
1112,Regina Coping,Ponds_and_Coping,,"8""","13""",,,"13"" b x 8"" w x 45"" l each section",1112.png,1175.jpg,Giannini,
1303,Gardenia Coping,Ponds_and_Coping,,"132""","17""",,,"128"" w at top x 17"" b 132"" w at bottom",1303.png,1176.jpg,Giannini,
1304,Gardenia Coping with 8 planters,Ponds_and_Coping,,"158""","17""",,,"17""b Coping with Planters measures 158""w",1304.png,1176.jpg,Giannini,
1201,Acquarossa Three Tier Fountain for Pond,Ponds_and_Coping,"96""","58""",,,,"96""h x 58""w",1201.png,1177.jpg,Giannini,
1303,Gardenia Coping,Ponds_and_Coping,"14""","132""",,,,"128""w x 14""h top 132""w bottom",1303.png,1177.jpg,Giannini,
1304,Gardenia Coping with planters,Ponds_and_Coping,"17""","158""",,,,"17""h 158""w including planters",1304.png,1177.jpg,Giannini,
1312,Loire Pond Coping (8 Piece Coping),Ponds_and_Coping,,"84""W (7'",,,,"84""W (7' Diameter)",1312.png,1178.jpg,Giannini,
1317,Giannini Grand Easy Pond,Ponds_and_Coping,"14""","66"" I.D.",,,,"80"" O.D. x 66"" I.D. x 14""H",1317.png,1180.jpg,Giannini,
1316,Giannini Easy Pond.,Ponds_and_Coping,"14""","84""",,,,"14""h x 84""w",1316.png,1181.jpg,Giannini,
1101,Large Pond,extracted,,"61""w",,,,"61""w x 8""b",1101.png,1101.jpg,Giannini,
1101,Large Pond,extracted,,"61""w x 8""b",,,,"61""w x 8""b",1101.png,1102.jpg,Giannini,
1102,Medium Pond,extracted,,"48""w x 8""b",,,,"48""w x 8""b",1102.png,1102.jpg,Giannini,
1103,Small Pond,extracted,,,,,,,1103.png,1102.jpg,Giannini,
1101,Large Pond,extracted,,"61""w",,,,"61""w x 8""h",1101.png,1103.jpg,Giannini,
1102,Medium Pond,extracted,,"48""w",,,,"48""w x 8""h",1102.png,1103.jpg,Giannini,
1103,Small Pond,extracted,,"37""w",,,,"37""w x 8""h",1103.png,1103.jpg,Giannini,
1106,Medium/Large Pond,extracted,,"54""w",,,,"54""w x 8""h",1106.png,1103.jpg,Giannini,
1101,Large Pond,extracted,,"61""w",,,,"61""w x 8""h",1101.png,1106.jpg,Giannini,
1102,Medium Pond,extracted,,"48""w",,,,"48""w x 8""h",1102.png,1106.jpg,Giannini,
1103,Small Pond,extracted,,"37""w",,,,"37""w x 8""h",1103.png,1106.jpg,Giannini,
1106,Medium/Large Pond,extracted,,"54""w",,,,"54""w x 8""h",1106.png,1106.jpg,Giannini,
1106,Medium/Large Pond,extracted,,"54""w x 8""b",,,,"54""w x 8""b",1106.png,1107.jpg,Giannini,
1107,Quadrifoil Pond,extracted,,"58""w x 10""b x 3""thick border",,,,"58""w x 10""b x 3""thick border",1107.png,1107.jpg,Giannini,
1112,Regina Coping,extracted,,"8""","13""",,,"13"" b x 8"" w x 45"" l",1112.png,1112.jpg,Giannini,
1201,Acquarossa Three Tier Fountain for Pond,extracted,"96""","58""",,,,"96""h x 58""w",1201.png,1201.jpg,Giannini,
1303,Gardenia Coping,extracted,,,,,,"128"" w at top x 17"" b 132"" w at bottom",1303.png,128.jpg,Giannini,
1107,Quadrifoil Pond,extracted,,"58""",,,,"58""w x 10""h x 3""thick border",1107.png,1300.jpg,Giannini,
1300,Provence Pond Medium,extracted,,"66""",,,,"66""w x 12""h",1300.png,1300.jpg,Giannini,
1301,Provence Pond Large,extracted,,"70""",,,,"70""w x 13""h",1301.png,1300.jpg,Giannini,
1107,Quadrifoil Pond,extracted,"10""","58""",,,,"58""w x 10""h x 3"" thick border",1107.png,1301.jpg,Giannini,
1300,Provence Pond Medium,extracted,"12""","66""",,,,"66""w x 12""h",1300.png,1301.jpg,Giannini,
1301,Provence Pond Large,extracted,"13""","70""",,,,"70""w x 13""h",1301.png,1301.jpg,Giannini,
1305,Provence Pond Small,extracted,"10""","58""",,,,"58""w x 10""h",1305.png,1301.jpg,Giannini,
1303,Gardenia Coping,extracted,,,,,,"128"" w at top x 17"" b 132"" w at bottom",1303.png,1303.jpg,Giannini,
1304,Gardenia,extracted,,"158""","17""",,,"17""b 158""w",1304.png,1304.jpg,Giannini,
na,Provence Pond Medium,extracted,,"66""w x 12""b",,,,"66""w x 12""b",na.png,1305.jpg,Giannini,
1301,Provence Pond Large,extracted,,"70""w x 13""b",,,,"70""w x 13""b",1301.png,1305.jpg,Giannini,
1305,Provence Pond Small,extracted,,"58""w x 10""b",,,,"58""w x 10""b",1305.png,1305.jpg,Giannini,
1307,Provence Pond,extracted,,"51""w x 12""b",,,,"51""w x 12""b",1307.png,1305.jpg,Giannini,
1306,Monaco Pond,extracted,,"59""w",,,,"59""w x 12""b",1306.png,1306.jpg,Giannini,
1305,Provence Pond Sma,extracted,,"58""w x 10""b",,,,"58""w x 10""b",1305.png,1307.jpg,Giannini,
1307,Provence Pond,extracted,,"51""w x 12""b",,,,"51""w x 12""b",1307.png,1307.jpg,Giannini,
None,Provence Pond Large,extracted,,"70""w x 13""b",,,,"70""w x 13""b",None.png,1307.jpg,Giannini,
1312,Loire Pond Coping (8 Piece Coping),extracted,,"84""W",,,,"84""W (7' Diameter)",1312.png,1312.jpg,Giannini,
None,Calanthia Two Tier Lotus Finial for Pond,extracted,NoneH,"48""W",,,,"NoneH x 48""W",None.png,1313.jpg,Giannini,
1313,Viginti Pond Coping with Step,extracted,"20""H","126""W (O.D.)",,,,"20""H x 126""W (O.D.)",1313.png,1313.jpg,Giannini,
1316,Giannini Easy Pond.,extracted,"14""","84""",,,,"14""h x 84""w",1316.png,1316.jpg,Giannini,
1303,Gardenia Coping,extracted,"17""","132""",,,,"128"" w at top x 17"" h 132"" w at bottom",1303.png,132.jpg,Giannini,
